year;category;shortname;circuit_name;rider;rider_name;team_name;bike_name;position;points;number;country
2015;Moto3;GBR;Silverstone;2396;Kent Danny;Leopard Racing;Honda;1;25;52.0;GB
2015;Moto3;GBR;Silverstone;2364;Kornfeil Jakub;Drive M7 SIC;KTM;2;20;84.0;CZ
2015;Moto3;GBR;Silverstone;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;3;16;23.0;IT
2015;Moto3;GBR;Silverstone;2563;Quartararo Fabio;Estrella Galicia 00;Honda;4;13;20.0;FR
2015;Moto3;GBR;Silverstone;2504;Loi Livio;RW Racing GP;Honda;5;11;11.0;BE
2015;Moto3;GBR;Silverstone;2423;Mcphee John;SAXOPRINT RTG;Honda;6;10;17.0;GB
2015;MotoGP;RSM;Misano;2293;Marquez Marc;Repsol Honda Team;Honda;1;25;93.0;ES
2015;MotoGP;RSM;Misano;2206;Smith Bradley;Monster Yamaha Tech 3;Yamaha;2;20;38.0;GB
2015;MotoGP;RSM;Misano;2288;Redding Scott;EG 00 Marc VDS;Honda;3;16;45.0;GB
2015;MotoGP;RSM;Misano;2562;Baz Loris;Forward Racing;Yamaha Forward;4;13;76.0;FR
2015;MotoGP;RSM;Misano;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;5;11;46.0;IT
2015;MotoGP;RSM;Misano;2464;Petrucci Danilo;Octo Pramac Racing;Ducati;6;10;9.0;IT
2015;Moto2;RSM;Misano;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2015;Moto2;RSM;Misano;2202;Rabat Tito;EG 00 Marc VDS;Kalex;2;20;1.0;ES
2015;Moto2;RSM;Misano;2284;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;3;16;30.0;JP
2015;Moto2;RSM;Misano;2064;Corsi Simone;Forward Racing;Kalex;4;13;3.0;IT
2015;Moto2;RSM;Misano;2065;Simon Julian;QMMF Racing Team;Speed Up;5;11;60.0;ES
2015;Moto2;RSM;Misano;2315;Folger Jonas;AGR Team;Kalex;6;10;94.0;DE
2015;Moto3;RSM;Misano;2535;Bastianini Enea;Gresini Racing Team Moto3;Honda;1;25;33.0;IT
2015;Moto3;RSM;Misano;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;2;20;44.0;PT
2015;Moto3;RSM;Misano;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;3;16;23.0;IT
2015;Moto3;RSM;Misano;2470;Fenati Romano;SKY Racing Team VR46;KTM;4;13;5.0;IT
2015;Moto3;RSM;Misano;2450;Binder Brad;Red Bull KTM Ajo;KTM;5;11;41.0;ZA
2015;Moto3;RSM;Misano;2396;Kent Danny;Leopard Racing;Honda;6;10;52.0;GB
2015;MotoGP;ARA;Aragon;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;1;25;99.0;ES
2015;MotoGP;ARA;Aragon;2015;Pedrosa Dani;Repsol Honda Team;Honda;2;20;26.0;ES
2015;MotoGP;ARA;Aragon;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;3;16;46.0;IT
2015;MotoGP;ARA;Aragon;2158;Iannone Andrea;Ducati Team;Ducati;4;13;29.0;IT
2015;MotoGP;ARA;Aragon;2055;Dovizioso Andrea;Ducati Team;Ducati;5;11;4.0;IT
2015;MotoGP;ARA;Aragon;2152;Espargaro Aleix;Team SUZUKI ECSTAR;Suzuki;6;10;41.0;ES
2015;Moto2;ARA;Aragon;2202;Rabat Tito;EG 00 Marc VDS;Kalex;1;25;1.0;ES
2015;Moto2;ARA;Aragon;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;2;20;40.0;ES
2015;Moto2;ARA;Aragon;2532;Lowes Sam;Speed Up Racing;Speed Up;3;16;22.0;GB
2015;Moto2;ARA;Aragon;2315;Folger Jonas;AGR Team;Kalex;4;13;94.0;DE
2015;Moto2;ARA;Aragon;2075;Luthi Thomas;Derendinger Racing Interwetten;Kalex;5;11;12.0;CH
2015;Moto2;ARA;Aragon;2330;Zarco Johann;Ajo Motorsport;Kalex;6;10;5.0;FR
2015;Moto3;ARA;Aragon;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2015;Moto3;ARA;Aragon;2488;Navarro Jorge;Estrella Galicia 00;Honda;2;20;9.0;ES
2015;Moto3;ARA;Aragon;2470;Fenati Romano;SKY Racing Team VR46;KTM;3;16;5.0;IT
2015;Moto3;ARA;Aragon;2259;Vazquez Efren;Leopard Racing;Honda;4;13;7.0;ES
2015;Moto3;ARA;Aragon;2494;Oettl Philipp;Schedl GP Racing;KTM;5;11;65.0;DE
2015;Moto3;ARA;Aragon;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;6;10;23.0;IT
2015;MotoGP;JPN;Motegi;2015;Pedrosa Dani;Repsol Honda Team;Honda;1;25;26.0;ES
2015;MotoGP;JPN;Motegi;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;2;20;46.0;IT
2015;MotoGP;JPN;Motegi;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;3;16;99.0;ES
2015;MotoGP;JPN;Motegi;2293;Marquez Marc;Repsol Honda Team;Honda;4;13;93.0;ES
2015;MotoGP;JPN;Motegi;2055;Dovizioso Andrea;Ducati Team;Ducati;5;11;4.0;IT
2015;MotoGP;JPN;Motegi;2425;Crutchlow Cal;LCR Honda;Honda;6;10;35.0;GB
2015;Moto2;JPN;Motegi;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2015;Moto2;JPN;Motegi;2315;Folger Jonas;AGR Team;Kalex;2;20;94.0;DE
2015;Moto2;JPN;Motegi;2157;Cortese Sandro;Dynavolt Intact GP;Kalex;3;16;11.0;DE
2015;Moto2;JPN;Motegi;2518;Shah Azlan;IDEMITSU Honda Team Asia;Kalex;4;13;25.0;MY
2015;Moto2;JPN;Motegi;2459;Syahrin Hafizh;Petronas Raceline Malaysia;Kalex;5;11;55.0;MY
2015;Moto2;JPN;Motegi;2273;Cardus Ricard;JPMoto Malaysia;Suter;6;10;88.0;ES
2015;Moto3;JPN;Motegi;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;1;25;23.0;IT
2015;Moto3;JPN;Motegi;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;2;20;44.0;PT
2015;Moto3;JPN;Motegi;2488;Navarro Jorge;Estrella Galicia 00;Honda;3;16;9.0;ES
2015;Moto3;JPN;Motegi;2387;Vinales Isaac;RBA Racing Team;KTM;4;13;32.0;ES
2015;Moto3;JPN;Motegi;2384;Khairuddin Zulfahmi;Drive M7 SIC;KTM;5;11;63.0;MY
2015;Moto3;JPN;Motegi;2396;Kent Danny;Leopard Racing;Honda;6;10;52.0;GB
2015;MotoGP;AUS;Phillip Island;2293;Marquez Marc;Repsol Honda Team;Honda;1;25;93.0;ES
2015;MotoGP;AUS;Phillip Island;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;2;20;99.0;ES
2015;MotoGP;AUS;Phillip Island;2158;Iannone Andrea;Ducati Team;Ducati;3;16;29.0;IT
2015;MotoGP;AUS;Phillip Island;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;4;13;46.0;IT
2015;MotoGP;AUS;Phillip Island;2015;Pedrosa Dani;Repsol Honda Team;Honda;5;11;26.0;ES
2015;MotoGP;AUS;Phillip Island;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;6;10;25.0;ES
2015;Moto2;AUS;Phillip Island;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;1;25;40.0;ES
2015;Moto2;AUS;Phillip Island;2532;Lowes Sam;Speed Up Racing;Speed Up;2;20;22.0;GB
2015;Moto2;AUS;Phillip Island;2502;Baldassarri Lorenzo;Forward Racing;Kalex;3;16;7.0;IT
2015;Moto2;AUS;Phillip Island;2284;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;4;13;30.0;JP
2015;Moto2;AUS;Phillip Island;2388;Simeon Xavier;Federal Oil Gresini Moto2;Kalex;5;11;19.0;BE
2015;Moto2;AUS;Phillip Island;2338;Salom Luis;Paginas Amarillas HP 40;Kalex;6;10;39.0;ES
2015;Moto3;AUS;Phillip Island;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2015;Moto3;AUS;Phillip Island;2259;Vazquez Efren;Leopard Racing;Honda;2;20;7.0;ES
2015;Moto3;AUS;Phillip Island;2450;Binder Brad;Red Bull KTM Ajo;KTM;3;16;41.0;ZA
2015;Moto3;AUS;Phillip Island;2488;Navarro Jorge;Estrella Galicia 00;Honda;4;13;9.0;ES
2015;Moto3;AUS;Phillip Island;2364;Kornfeil Jakub;Drive M7 SIC;KTM;5;11;84.0;CZ
2015;Moto3;AUS;Phillip Island;2470;Fenati Romano;SKY Racing Team VR46;KTM;6;10;5.0;IT
2015;MotoGP;MAL;Sepang;2015;Pedrosa Dani;Repsol Honda Team;Honda;1;25;26.0;ES
2015;MotoGP;MAL;Sepang;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;2;20;99.0;ES
2015;MotoGP;MAL;Sepang;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;3;16;46.0;IT
2015;MotoGP;MAL;Sepang;2206;Smith Bradley;Monster Yamaha Tech 3;Yamaha;4;13;38.0;GB
2015;MotoGP;MAL;Sepang;2425;Crutchlow Cal;LCR Honda;Honda;5;11;35.0;GB
2015;MotoGP;MAL;Sepang;2464;Petrucci Danilo;Octo Pramac Racing;Ducati;6;10;9.0;IT
2015;Moto2;MAL;Sepang;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2015;Moto2;MAL;Sepang;2075;Luthi Thomas;Derendinger Racing Interwetten;Kalex;2;20;12.0;CH
2015;Moto2;MAL;Sepang;2315;Folger Jonas;AGR Team;Kalex;3;16;94.0;DE
2015;Moto2;MAL;Sepang;2284;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;4;13;30.0;JP
2015;Moto2;MAL;Sepang;2502;Baldassarri Lorenzo;Forward Racing;Kalex;5;11;7.0;IT
2015;Moto2;MAL;Sepang;2338;Salom Luis;Paginas Amarillas HP 40;Kalex;6;10;39.0;ES
2015;Moto3;MAL;Sepang;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2015;Moto3;MAL;Sepang;2450;Binder Brad;Red Bull KTM Ajo;KTM;2;20;41.0;ZA
2015;Moto3;MAL;Sepang;2488;Navarro Jorge;Estrella Galicia 00;Honda;3;16;9.0;ES
2015;Moto3;MAL;Sepang;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;4;13;23.0;IT
2015;Moto3;MAL;Sepang;2470;Fenati Romano;SKY Racing Team VR46;KTM;5;11;5.0;IT
2015;Moto3;MAL;Sepang;2364;Kornfeil Jakub;Drive M7 SIC;KTM;6;10;84.0;CZ
2015;MotoGP;VAL;Ricardo Tormo;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;1;25;99.0;ES
2015;MotoGP;VAL;Ricardo Tormo;2293;Marquez Marc;Repsol Honda Team;Honda;2;20;93.0;ES
2015;MotoGP;VAL;Ricardo Tormo;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;26.0;ES
2015;MotoGP;VAL;Ricardo Tormo;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;4;13;46.0;IT
2015;MotoGP;VAL;Ricardo Tormo;2218;Espargaro Pol;Monster Yamaha Tech 3;Yamaha;5;11;44.0;ES
2015;MotoGP;VAL;Ricardo Tormo;2206;Smith Bradley;Monster Yamaha Tech 3;Yamaha;6;10;38.0;GB
2015;Moto2;VAL;Ricardo Tormo;2202;Rabat Tito;EG 00 Marc VDS;Kalex;1;25;1.0;ES
2015;Moto2;VAL;Ricardo Tormo;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;2;20;40.0;ES
2015;Moto2;VAL;Ricardo Tormo;2075;Luthi Thomas;Derendinger Racing Interwetten;Kalex;3;16;12.0;CH
2015;Moto2;VAL;Ricardo Tormo;2502;Baldassarri Lorenzo;Forward Racing;Kalex;4;13;7.0;IT
2015;Moto2;VAL;Ricardo Tormo;2532;Lowes Sam;Speed Up Racing;Speed Up;5;11;22.0;GB
2015;Moto2;VAL;Ricardo Tormo;2338;Salom Luis;Paginas Amarillas HP 40;Kalex;6;10;39.0;ES
2015;Moto3;VAL;Ricardo Tormo;2429;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2015;Moto3;VAL;Ricardo Tormo;2488;Navarro Jorge;Estrella Galicia 00;Honda;2;20;9.0;ES
2015;Moto3;VAL;Ricardo Tormo;2364;Kornfeil Jakub;Drive M7 SIC;KTM;3;16;84.0;CZ
2015;Moto3;VAL;Ricardo Tormo;2450;Binder Brad;Red Bull KTM Ajo;KTM;4;13;41.0;ZA
2015;Moto3;VAL;Ricardo Tormo;2535;Bastianini Enea;Gresini Racing Team Moto3;Honda;5;11;33.0;IT
2015;Moto3;VAL;Ricardo Tormo;2387;Vinales Isaac;RBA Racing Team;KTM;6;10;32.0;ES
2016;MotoGP;QAT;Losail;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;1;25;99.0;ES
2016;MotoGP;QAT;Losail;2055;Dovizioso Andrea;Ducati Team;Ducati;2;20;4.0;IT
2016;MotoGP;QAT;Losail;2293;Marquez Marc;Repsol Honda Team;Honda;3;16;93.0;ES
2016;MotoGP;QAT;Losail;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;4;13;46.0;IT
2016;MotoGP;QAT;Losail;2015;Pedrosa Dani;Repsol Honda Team;Honda;5;11;26.0;ES
2016;MotoGP;QAT;Losail;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;6;10;25.0;ES
2016;Moto2;QAT;Losail;2075;Luthi Thomas;Garage Plus Interwetten;Kalex;1;25;12.0;CH
2016;Moto2;QAT;Losail;2338;Salom Luis;SAG Team;Kalex;2;20;39.0;ES
2016;Moto2;QAT;Losail;2064;Corsi Simone;Speed Up Racing;Speed Up;3;16;24.0;IT
2016;Moto2;QAT;Losail;2459;Syahrin Hafizh;Petronas Raceline Malaysia;Kalex;4;13;55.0;MY
2016;Moto2;QAT;Losail;2245;Aegerter Dominique;CarXpert Interwetten;Kalex;5;11;77.0;CH
2016;Moto2;QAT;Losail;2396;Kent Danny;Leopard Racing;Kalex;6;10;52.0;GB
2016;Moto3;QAT;Losail;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;1;25;23.0;IT
2016;Moto3;QAT;Losail;2450;Binder Brad;Red Bull KTM Ajo;KTM;2;20;41.0;ZA
2016;Moto3;QAT;Losail;2499;Bagnaia Francesco;ASPAR Mahindra Team Moto3;Mahindra;3;16;21.0;IT
2016;Moto3;QAT;Losail;2470;Fenati Romano;SKY Racing Team VR46;KTM;4;13;5.0;IT
2016;Moto3;QAT;Losail;2535;Bastianini Enea;Gresini Racing Moto3;Honda;5;11;33.0;IT
2016;Moto3;QAT;Losail;2586;Bulega Nicolo;SKY Racing Team VR46;KTM;6;10;8.0;IT
2016;MotoGP;ARG;Rio Hondo;2293;Marquez Marc;Repsol Honda Team;Honda;1;25;93.0;ES
2016;MotoGP;ARG;Rio Hondo;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;2;20;46.0;IT
2016;MotoGP;ARG;Rio Hondo;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;26.0;ES
2016;MotoGP;ARG;Rio Hondo;2142;Laverty Eugene;Aspar Team MotoGP;Ducati;4;13;50.0;IE
2016;MotoGP;ARG;Rio Hondo;2052;Barbera Hector;Avintia Racing;Ducati;5;11;8.0;ES
2016;MotoGP;ARG;Rio Hondo;2218;Espargaro Pol;Monster Yamaha Tech 3;Yamaha;6;10;44.0;ES
2016;Moto2;ARG;Rio Hondo;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2016;Moto2;ARG;Rio Hondo;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;2;20;22.0;GB
2016;Moto2;ARG;Rio Hondo;2315;Folger Jonas;Dynavolt Intact GP;Kalex;3;16;94.0;DE
2016;Moto2;ARG;Rio Hondo;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;4;13;40.0;ES
2016;Moto2;ARG;Rio Hondo;2245;Aegerter Dominique;CarXpert Interwetten;Kalex;5;11;77.0;CH
2016;Moto2;ARG;Rio Hondo;2459;Syahrin Hafizh;Petronas Raceline Malaysia;Kalex;6;10;55.0;MY
2016;Moto3;ARG;Rio Hondo;2579;Pawi Khairul Idham;Honda Team Asia;Honda;1;25;89.0;MY
2016;Moto3;ARG;Rio Hondo;2488;Navarro Jorge;Estrella Galicia 00;Honda;2;20;9.0;ES
2016;Moto3;ARG;Rio Hondo;2450;Binder Brad;Red Bull KTM Ajo;KTM;3;16;41.0;ZA
2016;Moto3;ARG;Rio Hondo;2507;Locatelli Andrea;Leopard Racing;KTM;4;13;55.0;IT
2016;Moto3;ARG;Rio Hondo;2585;Mir Joan;Leopard Racing;KTM;5;11;36.0;ES
2016;Moto3;ARG;Rio Hondo;2323;Ono Hiroki;Honda Team Asia;Honda;6;10;76.0;JP
2016;MotoGP;AME;Texas;2293;Marquez Marc;Repsol Honda Team;Honda;1;25;93.0;ES
2016;MotoGP;AME;Texas;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;2;20;99.0;ES
2016;MotoGP;AME;Texas;2158;Iannone Andrea;Ducati Team;Ducati;3;16;29.0;IT
2016;MotoGP;AME;Texas;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;4;13;25.0;ES
2016;MotoGP;AME;Texas;2152;Espargaro Aleix;Team SUZUKI ECSTAR;Suzuki;5;11;41.0;ES
2016;MotoGP;AME;Texas;2288;Redding Scott;OCTO Pramac Yakhnich;Ducati;6;10;45.0;GB
2016;Moto2;AME;Texas;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;1;25;40.0;ES
2016;Moto2;AME;Texas;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;2;20;22.0;GB
2016;Moto2;AME;Texas;2330;Zarco Johann;Ajo Motorsport;Kalex;3;16;5.0;FR
2016;Moto2;AME;Texas;2245;Aegerter Dominique;CarXpert Interwetten;Kalex;4;13;77.0;CH
2016;Moto2;AME;Texas;2315;Folger Jonas;Dynavolt Intact GP;Kalex;5;11;94.0;DE
2016;Moto2;AME;Texas;2064;Corsi Simone;Speed Up Racing;Speed Up;6;10;24.0;IT
2016;Moto3;AME;Texas;2470;Fenati Romano;SKY Racing Team VR46;KTM;1;25;5.0;IT
2016;Moto3;AME;Texas;2488;Navarro Jorge;Estrella Galicia 00;Honda;2;20;9.0;ES
2016;Moto3;AME;Texas;2450;Binder Brad;Red Bull KTM Ajo;KTM;3;16;41.0;ZA
2016;Moto3;AME;Texas;2494;Oettl Philipp;Schedl GP Racing;KTM;4;13;65.0;DE
2016;Moto3;AME;Texas;2507;Locatelli Andrea;Leopard Racing;KTM;5;11;55.0;IT
2016;Moto3;AME;Texas;2535;Bastianini Enea;Gresini Racing Moto3;Honda;6;10;33.0;IT
2016;MotoGP;SPA;Jerez;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;1;25;46.0;IT
2016;MotoGP;SPA;Jerez;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;2;20;99.0;ES
2016;MotoGP;SPA;Jerez;2293;Marquez Marc;Repsol Honda Team;Honda;3;16;93.0;ES
2016;MotoGP;SPA;Jerez;2015;Pedrosa Dani;Repsol Honda Team;Honda;4;13;26.0;ES
2016;MotoGP;SPA;Jerez;2152;Espargaro Aleix;Team SUZUKI ECSTAR;Suzuki;5;11;41.0;ES
2016;MotoGP;SPA;Jerez;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;6;10;25.0;ES
2016;Moto2;SPA;Jerez;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;1;25;22.0;GB
2016;Moto2;SPA;Jerez;2315;Folger Jonas;Dynavolt Intact GP;Kalex;2;20;94.0;DE
2016;Moto2;SPA;Jerez;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;3;16;40.0;ES
2016;Moto2;SPA;Jerez;2517;Morbidelli Franco;Estrella Galicia 00 Marc VDS;Kalex;4;13;21.0;IT
2016;Moto2;SPA;Jerez;2330;Zarco Johann;Ajo Motorsport;Kalex;5;11;5.0;FR
2016;Moto2;SPA;Jerez;2075;Luthi Thomas;Garage Plus Interwetten;Kalex;6;10;12.0;CH
2016;Moto3;SPA;Jerez;2450;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2016;Moto3;SPA;Jerez;2586;Bulega Nicolo;SKY Racing Team VR46;KTM;2;20;8.0;IT
2016;Moto3;SPA;Jerez;2499;Bagnaia Francesco;ASPAR Mahindra Team Moto3;Mahindra;3;16;21.0;IT
2016;Moto3;SPA;Jerez;2488;Navarro Jorge;Estrella Galicia 00;Honda;4;13;9.0;ES
2016;Moto3;SPA;Jerez;2364;Kornfeil Jakub;Drive M7 SIC Racing Team;Honda;5;11;84.0;CZ
2016;Moto3;SPA;Jerez;2585;Mir Joan;Leopard Racing;KTM;6;10;36.0;ES
2016;MotoGP;FRA;Le Mans;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;1;25;99.0;ES
2016;MotoGP;FRA;Le Mans;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;2;20;46.0;IT
2016;MotoGP;FRA;Le Mans;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;3;16;25.0;ES
2016;MotoGP;FRA;Le Mans;2015;Pedrosa Dani;Repsol Honda Team;Honda;4;13;26.0;ES
2016;MotoGP;FRA;Le Mans;2218;Espargaro Pol;Monster Yamaha Tech 3;Yamaha;5;11;44.0;ES
2016;MotoGP;FRA;Le Mans;2152;Espargaro Aleix;Team SUZUKI ECSTAR;Suzuki;6;10;41.0;ES
2016;Moto2;FRA;Le Mans;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;1;25;40.0;ES
2016;Moto2;FRA;Le Mans;2064;Corsi Simone;Speed Up Racing;Speed Up;2;20;24.0;IT
2016;Moto2;FRA;Le Mans;2075;Luthi Thomas;Garage Plus Interwetten;Kalex;3;16;12.0;CH
2016;Moto2;FRA;Le Mans;2517;Morbidelli Franco;Estrella Galicia 00 Marc VDS;Kalex;4;13;21.0;IT
2016;Moto2;FRA;Le Mans;2284;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;5;11;30.0;JP
2016;Moto2;FRA;Le Mans;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;6;10;22.0;GB
2016;Moto3;FRA;Le Mans;2450;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2016;Moto3;FRA;Le Mans;2470;Fenati Romano;SKY Racing Team VR46;KTM;2;20;5.0;IT
2016;Moto3;FRA;Le Mans;2488;Navarro Jorge;Estrella Galicia 00;Honda;3;16;9.0;ES
2016;Moto3;FRA;Le Mans;2591;Canet Aron;Estrella Galicia 00;Honda;4;13;44.0;ES
2016;Moto3;FRA;Le Mans;2586;Bulega Nicolo;SKY Racing Team VR46;KTM;5;11;8.0;IT
2016;Moto3;FRA;Le Mans;2563;Quartararo Fabio;Leopard Racing;KTM;6;10;20.0;FR
2016;MotoGP;ITA;Mugello;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;1;25;99.0;ES
2016;MotoGP;ITA;Mugello;2293;Marquez Marc;Repsol Honda Team;Honda;2;20;93.0;ES
2016;MotoGP;ITA;Mugello;2158;Iannone Andrea;Ducati Team;Ducati;3;16;29.0;IT
2016;MotoGP;ITA;Mugello;2015;Pedrosa Dani;Repsol Honda Team;Honda;4;13;26.0;ES
2016;MotoGP;ITA;Mugello;2055;Dovizioso Andrea;Ducati Team;Ducati;5;11;4.0;IT
2016;MotoGP;ITA;Mugello;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;6;10;25.0;ES
2016;Moto2;ITA;Mugello;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2016;Moto2;ITA;Mugello;2502;Baldassarri Lorenzo;Forward Team;Kalex;2;20;7.0;IT
2016;Moto2;ITA;Mugello;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;3;16;22.0;GB
2016;Moto2;ITA;Mugello;2075;Luthi Thomas;Garage Plus Interwetten;Kalex;4;13;12.0;CH
2016;Moto2;ITA;Mugello;2459;Syahrin Hafizh;Petronas Raceline Malaysia;Kalex;5;11;55.0;MY
2016;Moto2;ITA;Mugello;2291;Pons Axel;AGR Team;Kalex;6;10;49.0;ES
2016;Moto3;ITA;Mugello;2450;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2016;Moto3;ITA;Mugello;2587;Di Giannantonio Fabio;Gresini Racing Moto3;Honda;2;20;4.0;IT
2016;Moto3;ITA;Mugello;2499;Bagnaia Francesco;ASPAR Mahindra Team Moto3;Mahindra;3;16;21.0;IT
2016;Moto3;ITA;Mugello;2473;Antonelli Niccolo;Ongetta-Rivacold;Honda;4;13;23.0;IT
2016;Moto3;ITA;Mugello;2563;Quartararo Fabio;Leopard Racing;KTM;5;11;20.0;FR
2016;Moto3;ITA;Mugello;2323;Ono Hiroki;Honda Team Asia;Honda;6;10;76.0;JP
2016;MotoGP;CAT;Catalunya;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;1;25;46.0;IT
2016;MotoGP;CAT;Catalunya;2293;Marquez Marc;Repsol Honda Team;Honda;2;20;93.0;ES
2016;MotoGP;CAT;Catalunya;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;26.0;ES
2016;MotoGP;CAT;Catalunya;2428;Vinales Maverick;Team SUZUKI ECSTAR;Suzuki;4;13;25.0;ES
2016;MotoGP;CAT;Catalunya;2218;Espargaro Pol;Monster Yamaha Tech 3;Yamaha;5;11;44.0;ES
2016;MotoGP;CAT;Catalunya;2425;Crutchlow Cal;LCR Honda;Honda;6;10;35.0;GB
2016;Moto2;CAT;Catalunya;2330;Zarco Johann;Ajo Motorsport;Kalex;1;25;5.0;FR
2016;Moto2;CAT;Catalunya;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;2;20;40.0;ES
2016;Moto2;CAT;Catalunya;2284;Nakagami Takaaki;IDEMITSU Honda Team Asia;Kalex;3;16;30.0;JP
2016;Moto2;CAT;Catalunya;2459;Syahrin Hafizh;Petronas Raceline Malaysia;Kalex;4;13;55.0;MY
2016;Moto2;CAT;Catalunya;2075;Luthi Thomas;Garage Plus Interwetten;Kalex;5;11;12.0;CH
2016;Moto2;CAT;Catalunya;2532;Lowes Sam;Federal Oil Gresini Moto2;Kalex;6;10;22.0;GB
2016;Moto3;CAT;Catalunya;2488;Navarro Jorge;Estrella Galicia 00;Honda;1;25;9.0;ES
2016;Moto3;CAT;Catalunya;2450;Binder Brad;Red Bull KTM Ajo;KTM;2;20;41.0;ZA
2016;Moto3;CAT;Catalunya;2535;Bastianini Enea;Gresini Racing Moto3;Honda;3;16;33.0;IT
2016;Moto3;CAT;Catalunya;2470;Fenati Romano;SKY Racing Team VR46;KTM;4;13;5.0;IT
2016;Moto3;CAT;Catalunya;2586;Bulega Nicolo;SKY Racing Team VR46;KTM;5;11;8.0;IT
2016;Moto3;CAT;Catalunya;2591;Canet Aron;Estrella Galicia 00;Honda;6;10;44.0;ES
2016;MotoGP;NED;Assen;2445;Miller Jack;Estrella Galicia 00 Marc VDS;Honda;1;25;43.0;AU
2016;MotoGP;NED;Assen;2293;Marquez Marc;Repsol Honda Team;Honda;2;20;93.0;ES
